技術指標,股票代號,名稱,價格,成交量,指標值,說明
ChipRatio,00685L,群益臺灣加權正2,11.98,248983442,2489.83,籌碼集中度提升，顯示主力介入
ChipRatio,00981A,主動統一台股增長,28.13,197011530,1970.12,籌碼集中度提升，顯示主力介入
ChipRatio,00918,大華優利高填息30,36.25,194351177,1943.51,籌碼集中度提升，顯示主力介入
ChipRatio,00631L,元大台灣50正2,36.41,184977599,1849.78,籌碼集中度提升，顯示主力介入
ChipRatio,00403A,主動統一升級50,10.01,170319377,1703.19,籌碼集中度提升，顯示主力介入
ChipRatio,3481,群創,48.50,140533721,1405.34,籌碼集中度提升，顯示主力介入
ChipRatio,00712,復華富時不動產,8.02,139079235,1390.79,籌碼集中度提升，顯示主力介入
Bollinger,2383,台光電,4695.00,5813349,-3.22%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00712,復華富時不動產,8.02,139079235,-1.23%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00981A,主動統一台股增長,28.13,197011530,-0.58%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00665L,富邦恒生國企正2,8.77,13200442,-0.02%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00999A,主動野村臺灣高息,10.96,7412486,-0.00%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00896,中信綠能及電動車,26.63,6238725,0.10%,貼近布林下軌，落入超賣區間
Bollinger,00991A,主動復華未來50,16.96,64062540,0.38%,貼近布林下軌，落入超賣區間
Bollinger,2002,中鋼,18.70,17570221,0.49%,貼近布林下軌，落入超賣區間
Bollinger,00637L,元大滬深300正2,19.25,11656697,0.55%,貼近布林下軌，落入超賣區間
Bollinger,009826,貝萊德世界股票,10.00,12483991,0.56%,貼近布林下軌，落入超賣區間
