技術指標,股票代號,名稱,價格,成交量,指標值,說明
ChipRatio,00632R,元大台灣50反1,10.23,101334234,1013.34,籌碼集中度提升，顯示主力介入
Bollinger,00984D,主動聯博全球非投,10.01,30279106,-0.14%,💥 跌破布林下軌，短線具備極高超跌反彈潛力
Bollinger,00985B,群益ESG投等債0-5,10.22,8389999,0.11%,貼近布林下軌，落入超賣區間
Bollinger,00637L,元大滬深300正2,19.67,21285615,0.13%,貼近布林下軌，落入超賣區間
Bollinger,00953B,群益優選非投等債,9.66,34487565,0.32%,貼近布林下軌，落入超賣區間
Bollinger,00712,復華富時不動產,8.84,14467927,0.72%,貼近布林下軌，落入超賣區間
Bollinger,009805,台新美國電力基建,15.27,6437071,0.97%,貼近布林下軌，落入超賣區間
Bollinger,00753L,中信中國50正2,9.39,12193524,1.00%,貼近布林下軌，落入超賣區間
Bollinger,009826,貝萊德世界股票,10.13,19206644,1.52%,貼近布林下軌，落入超賣區間
Bollinger,2890,永豐金,38.95,17164821,1.56%,貼近布林下軌，落入超賣區間
Bollinger,2891,中信金,63.60,17542213,1.71%,貼近布林下軌，落入超賣區間
